"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","choice","scratch","rt","stamp","id"
"A1ZB2NY0F9QNP0","cs_wg_v2_real4","3MHW492WW0EKTEH0ECU422NYR64MVG","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","5","25","1","DOORWAY","MOUNTAIN
CHOCOLATE
MILITARY
FORTUNE
HELICOPTER
ELEPHANT
DOORWAY","51828","2017-02-24 16:14:20","794"
"A2GB0RI43KU4Z","cs_wg_v2_real4","3K3R2QNK8B459F96KDGU1UFVD0OU90","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","4","30","1","helicopter","helicopter - ","45967","2017-02-24 16:14:22","795"
"A1P6OXEJ86HQRM","cs_wg_v2_real4","30JNVC0OR9L6WSK81GKH4AGUTSQHQ8","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","6","25","1","structure","structure
ladder","88352","2017-02-24 16:14:25","796"
"A3N0QZ9ZKUCTCQ","cs_wg_v2_real4","36NEMU28XFEX83H54MZ0O46CYF6MWQ","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","6","20","1","structure","fortune
wedding
structure","45611","2017-02-24 16:14:27","797"
"A1GRPIBHW72HDU","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425RWJ","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","2","60","1","UMBRELLA",,"52335","2017-02-24 16:14:27","798"
"A2T5GQ63RC7BLU","cs_wg_v2_real4","39DD6S19JPC3QAUXYBVOA0VL6FJZE4","test","Memory","8","[0]","8","100","1",NULL,"Chocolate, Traffic, Helicopter, Umbrella, Elephant, Football, Community, Structure, Bookshelf, Mountain, Fortune, Sunlight, Wedding, Military, Basket","127989","2017-02-24 16:14:40","799"
"A2HHKBW8HQWI66","cs_wg_v2_real4","3L4PIM1GQTHSUOPXOVD5V0L2FA5RYI","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","20","1","DOORWAY",,"45937","2017-02-24 16:14:47","800"
"A3UEJQ4EJB9DBD","cs_wg_v2_real4","3KV0LJBBH2MS070J5SPU15YV60RRMS","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","5","40","1","ELEPHANT",,"47650","2017-02-24 16:14:49","801"
"AAKBYJD64R6K","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","25","0","sunlight","military, umbrella, wedding, traffic, helicopter, ladder, mountain, elephant, fortune, football, sunlight","86422","2017-02-24 16:14:51","802"
"A1Z0O5MC9DAE8C","cs_wg_v2_real4","39ZSFO5CA8XUFRMF6P77QOTY950UJV","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","3","20","0","CHOCOLATE","BOOKSHELF 8
LADDER
CHOCOLATE","82834","2017-02-24 16:14:54","803"
"A1M1F4BFYRK6JP","cs_wg_v2_real4","3YWRV122CS05VAQWFLAG1YKKTU6U8B","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","3","30","1","mountain","community mountain football ","57964","2017-02-24 16:14:58","804"
"ADKKDK6P4MS1Z","cs_wg_v2_real4","3137ONMDKG63ZTZS8J7ZPTFFVPPEGU","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","70","1","ELEPHANT",,"48290","2017-02-24 16:15:07","805"
" A1W5PUJ4372XO7
	","cs_wg_v2_real4","3OLQQLKKNSQDQVPTGPS2M67VNH6EJY","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","3","60","1","elephant",,"93894","2017-02-24 16:15:36","806"
"A3CWEIEY3TGJFX","cs_wg_v2_real4","3C8HJ7UOP7V12YMAF9J7N80UFHAMZG","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","2","30","1","HELICOPTOR","COMMUNITY
HELICOPTER
","74341","2017-02-24 16:15:42","807"
"AC5UD8N187QD6","cs_wg_v2_real4","3JW0YLFXRTHTDFBJ8O5NX283WHKWWR","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","2","20","1",,"sunlight","58020","2017-02-24 16:15:46","808"
"A2LQ33BQ8G259D","cs_wg_v2_real4","32EYX73OY0ABDF5SEUGGSFFPJMURUK","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","3","30","1","MACHINE","MACHINE","73952","2017-02-24 16:15:50","809"
"A1GRPIBHW72HDU","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425RWJ","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","3","15","1","FOOTBALL",,"57495","2017-02-24 16:16:07","810"
"A1ZB2NY0F9QNP0","cs_wg_v2_real4","3MHW492WW0EKTEH0ECU422NYR64MVG","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","6","60","1","ELEPHANT","ELEPHANT 4
DOORWAY
MOUNTAIN
MILITARY
CHOCOLATE
COMMUNITY
TRAFFIC
FORTUNE
HELICOPTER
","82618","2017-02-24 16:16:10","811"
"A1KAGE2AVL6ZGO","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWUHQ","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","25","1","helicopter","helicopter
sunlight
chocolate
community","119754","2017-02-24 16:16:10","812"
"A1P6OXEJ86HQRM","cs_wg_v2_real4","30JNVC0OR9L6WSK81GKH4AGUTSQHQ8","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","20","1","fortune","fortune
","72823","2017-02-24 16:16:18","813"
"A203C9REA20IT3","cs_wg_v2_real4","3OB0CAO74HQF5UBUSQ1BHWJWS17HYB","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","1","30","1","chocolate"," 6chocolate ","122214","2017-02-24 16:16:21","814"
"A2GB0RI43KU4Z","cs_wg_v2_real4","3K3R2QNK8B459F96KDGU1UFVD0OU90","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","5","70","1","traffic","MILITARY - 7
FOOTBALL - 6
MACHINE - 7
CHOCOLATE - 7
TRAFFIC - 8","92713","2017-02-24 16:16:29","815"
"A1WR6M74EOTJNY","cs_wg_v2_real4","3N4BPTXIO8TPQBSXOA7JR3TBOU0UKU","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","6","40","0","helicopter","structure, helicopter","54619","2017-02-24 16:16:30","816"
"A3UEJQ4EJB9DBD","cs_wg_v2_real4","3KV0LJBBH2MS070J5SPU15YV60RRMS","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","6","70","1","ELEPHANT",,"47093","2017-02-24 16:16:32","817"
"A1M1F4BFYRK6JP","cs_wg_v2_real4","3YWRV122CS05VAQWFLAG1YKKTU6U8B","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","4","70","1","MILITARY","FOOTBALL MILITARY UMBRELLA ","62945","2017-02-24 16:16:42","818"
"ADKKDK6P4MS1Z","cs_wg_v2_real4","3137ONMDKG63ZTZS8J7ZPTFFVPPEGU","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","2","60","1","umbrella",,"47643","2017-02-24 16:16:43","819"
"A3CWEIEY3TGJFX","cs_wg_v2_real4","3C8HJ7UOP7V12YMAF9J7N80UFHAMZG","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","3","40","1","COMMUNITY","MILITARY...
TRAFFIC..
COMMUNITY","46170","2017-02-24 16:16:52","820"
" A1W5PUJ4372XO7
	","cs_wg_v2_real4","3OLQQLKKNSQDQVPTGPS2M67VNH6EJY","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","4","40","1","COMMUNITY","LADDER  COMMUNITY ELEPHANT MILITARY","58471","2017-02-24 16:16:56","821"
"AC5UD8N187QD6","cs_wg_v2_real4","3JW0YLFXRTHTDFBJ8O5NX283WHKWWR","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","3","30","1","bookshelf","bookshelf
football","53361","2017-02-24 16:16:57","822"
"A3N0QZ9ZKUCTCQ","cs_wg_v2_real4","36NEMU28XFEX83H54MZ0O46CYF6MWQ","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","7","40","1","BOOKSHELF","BOOKSHELF","113486","2017-02-24 16:17:07","823"
"A2HHKBW8HQWI66","cs_wg_v2_real4","3L4PIM1GQTHSUOPXOVD5V0L2FA5RYI","test","Memory","8","[0]","8","100","1",NULL,"UMBRELLA, CHOCOLATE, HELICOPTER, MOUNTAIN, DOORWAY, BASKET, FOOTBALL, SUNLIGHT, STOMACH, KEYBOARD, WEDDING, ","131334","2017-02-24 16:17:09","824"
"APIMRVTG43CPH","cs_wg_v2_real4","382M9COHEHGM4B0NSOWGT8G64X4UEA","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","0","70","1","military",,"54598","2017-02-24 16:17:11","825"
"AAKBYJD64R6K","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","1","60","1","elephant","sunlight, elephant, umbrella, chocolate, ladder, military, helicopter, traffic, football, fortune","93053","2017-02-24 16:17:17","826"
"A1ZB2NY0F9QNP0","cs_wg_v2_real4","3MHW492WW0EKTEH0ECU422NYR64MVG","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","20","1","TRAFFIC","COMMUNITY
CHOCOLATE
HELICOPTER
FORTUNE
TRAFFIC
MOUNTAIN
MILITARY
DOORWAY
BOOKSHELF
WEDDING
","65794","2017-02-24 16:17:35","827"
"A2SE5QBXBBDL3N","cs_wg_v2_real4","3YJ6NA41JBHHNMEJP38DGI6Z1O8PJU","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","6","25","1","FOOTBALL",,"157237","2017-02-24 16:17:35","828"
"A1KAGE2AVL6ZGO","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWUHQ","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","5","30","0","bookshelf","bookshelf
stomach
","54629","2017-02-24 16:17:37","829"
"A2LQ33BQ8G259D","cs_wg_v2_real4","32EYX73OY0ABDF5SEUGGSFFPJMURUK","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","25","1","UMBRELLA","ELEPHANT
UMBRELLA","69695","2017-02-24 16:17:38","830"
"A1GRPIBHW72HDU","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425RWJ","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","4","20","1","STOMACH",,"52506","2017-02-24 16:17:39","831"
"A1WR6M74EOTJNY","cs_wg_v2_real4","3N4BPTXIO8TPQBSXOA7JR3TBOU0UKU","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","7","25","1","military","basket, ladder, bookshelf, military, umbrella, helicopter","46217","2017-02-24 16:17:48","832"
"A19WWXPWT25JD0","cs_wg_v2_real4","3N2BF7Y2VQVFBDMG9ND0N1WPJRTHML","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","20","0","Community","
","49261","2017-02-24 16:17:59","833"
"A1M1F4BFYRK6JP","cs_wg_v2_real4","3YWRV122CS05VAQWFLAG1YKKTU6U8B","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","5","30","0","mountain","umbrella community general mountain ","57290","2017-02-24 16:18:00","834"
"A1Z0O5MC9DAE8C","cs_wg_v2_real4","39ZSFO5CA8XUFRMF6P77QOTY950UJV","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","4","40","1","ELEPHANT","BOOKSHELF 7
UMBRELLA 7
MILITARY 8
ELEPHANT 8
","150498","2017-02-24 16:18:05","835"
"A3UEJQ4EJB9DBD","cs_wg_v2_real4","3KV0LJBBH2MS070J5SPU15YV60RRMS","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","7","15","1","STOMACH",,"55476","2017-02-24 16:18:06","836"
" A1W5PUJ4372XO7
	","cs_wg_v2_real4","3OLQQLKKNSQDQVPTGPS2M67VNH6EJY","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","5","30","0","MILITARY","ELEPHANT MILITARY  COMMUNITY","46059","2017-02-24 16:18:13","837"
"A1A2X0T1XE8K89","cs_wg_v2_real4","3DZQRBDBSLG3F0SMEZKKVGULSBTS31","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","0","70","1","HELICOPTER","ELEPHANT
HELICOPTER
UMBRELLA","135069","2017-02-24 16:18:16","838"
"AC5UD8N187QD6","cs_wg_v2_real4","3JW0YLFXRTHTDFBJ8O5NX283WHKWWR","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","4","40","0","traffic","traffic","45975","2017-02-24 16:18:17","839"
"ADKKDK6P4MS1Z","cs_wg_v2_real4","3137ONMDKG63ZTZS8J7ZPTFFVPPEGU","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","3","40","1","elephant",,"51537","2017-02-24 16:18:41","840"
"A1P6OXEJ86HQRM","cs_wg_v2_real4","30JNVC0OR9L6WSK81GKH4AGUTSQHQ8","test","Memory","8","[0]","8","100","1",NULL,"umbrella, fortune, sunlight, mountain, wedding, helicopter, machine, football, ladder, elephant, military, structure","132457","2017-02-24 16:18:42","841"
"A3CWEIEY3TGJFX","cs_wg_v2_real4","3C8HJ7UOP7V12YMAF9J7N80UFHAMZG","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","4","60","1","FOOTBALL","FOOTBALL..
","89746","2017-02-24 16:18:45","842"
"APIMRVTG43CPH","cs_wg_v2_real4","382M9COHEHGM4B0NSOWGT8G64X4UEA","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","1","60","1","bookshelf",,"50451","2017-02-24 16:18:46","843"
"A1KAGE2AVL6ZGO","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWUHQ","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","6","20","0","chocolate","community
stomach
chocolate","52615","2017-02-24 16:18:51","844"
"A2KH6VYX26L4HT","cs_wg_v2_real4","3FE2ERCCZX9VOX5G5G0IOENL0IIPOD","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","0","25","1","mountain","helicopter = 11 c - o
mountain = a - t = 18
","185214","2017-02-24 16:19:11","845"
"A2GB0RI43KU4Z","cs_wg_v2_real4","3K3R2QNK8B459F96KDGU1UFVD0OU90","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","6","20","1","community","com
","142986","2017-02-24 16:19:12","846"
"A1M1F4BFYRK6JP","cs_wg_v2_real4","3YWRV122CS05VAQWFLAG1YKKTU6U8B","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","6","25","1","umbrella","umbrella ","47957","2017-02-24 16:19:22","847"
"A1GRPIBHW72HDU","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425RWJ","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","5","25","1","ELEPHANT",,"66797","2017-02-24 16:19:25","848"
" A1W5PUJ4372XO7
	","cs_wg_v2_real4","3OLQQLKKNSQDQVPTGPS2M67VNH6EJY","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","6","20","1","COMMUNITY","COMMUNITY  ELEPHANT  ","45908","2017-02-24 16:19:26","849"
"A3N0QZ9ZKUCTCQ","cs_wg_v2_real4","36NEMU28XFEX83H54MZ0O46CYF6MWQ","test","Memory","8","[0]","8","100","1",NULL,"wedding, bookshelf, structure, helicopter, fortune, military, mountain,  ","132025","2017-02-24 16:19:32","850"
"AAKBYJD64R6K","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","2","70","1","elephant","elephant, military, keyboard, traffic, wedding, ladder, umbrella, sunlight, fortune, football","62296","2017-02-24 16:19:32","851"
"AC5UD8N187QD6","cs_wg_v2_real4","3JW0YLFXRTHTDFBJ8O5NX283WHKWWR","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","5","40","1","UMBRELLA","BOOKSHELF
UMBRELLA
","60217","2017-02-24 16:19:39","852"
"AQV468FB908WI","cs_wg_v2_real4","3L2IS5HSFAJQYHD0LNZZJVAFIP5UNZ","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","0","40","1","ELEPHANT","TRAFFIC
ELEPHANT
LADDER
SUNLIGHT
BASKET
MILITARY","61808","2017-02-24 16:19:42","853"
"A2SE5QBXBBDL3N","cs_wg_v2_real4","3YJ6NA41JBHHNMEJP38DGI6Z1O8PJU","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","7","60","1","ELEPHANT",,"111667","2017-02-24 16:19:48","854"
"ADKKDK6P4MS1Z","cs_wg_v2_real4","3137ONMDKG63ZTZS8J7ZPTFFVPPEGU","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","4","30","1","chocolate",,"50403","2017-02-24 16:19:49","855"
"A1WR6M74EOTJNY","cs_wg_v2_real4","3N4BPTXIO8TPQBSXOA7JR3TBOU0UKU","test","Memory","8","[0]","8","100","1",NULL,"military, helicopter, basket, sunlight,  umbrella, elephant, fortune, structure, wedding, ladder, machine, doorway","122488","2017-02-24 16:19:59","856"
"A1KAGE2AVL6ZGO","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWUHQ","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","7","60","1","elephant","sunlight
elephant","50052","2017-02-24 16:20:17","857"
"A3UEJQ4EJB9DBD","cs_wg_v2_real4","3KV0LJBBH2MS070J5SPU15YV60RRMS","test","Memory","8","[0]","8","100","1",NULL,"STOMACH, MILITARY, TRAFFIC, ELEPHANT","125519","2017-02-24 16:20:20","858"
"A203C9REA20IT3","cs_wg_v2_real4","3OB0CAO74HQF5UBUSQ1BHWJWS17HYB","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","2","25","1","military","18military structure stomach ladder community ","165566","2017-02-24 16:20:23","859"
"A2GB0RI43KU4Z","cs_wg_v2_real4","3K3R2QNK8B459F96KDGU1UFVD0OU90","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","7","25","1","traffic","wed
mac
umb
tra","53334","2017-02-24 16:20:25","860"
"APIMRVTG43CPH","cs_wg_v2_real4","382M9COHEHGM4B0NSOWGT8G64X4UEA","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","2","40","1","UMBRELLA",,"46168","2017-02-24 16:20:32","861"
"A1M1F4BFYRK6JP","cs_wg_v2_real4","3YWRV122CS05VAQWFLAG1YKKTU6U8B","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","20","1","mountain","general doorway mountain um fo mi ","54665","2017-02-24 16:20:34","862"
" A1W5PUJ4372XO7
	","cs_wg_v2_real4","3OLQQLKKNSQDQVPTGPS2M67VNH6EJY","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","7","30","1","COMMUNITY","LADDER COMMUNITY GUARD MILITARY","50245","2017-02-24 16:20:40","863"
"A1A2X0T1XE8K89","cs_wg_v2_real4","3DZQRBDBSLG3F0SMEZKKVGULSBTS31","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","40","1","MACHINE","MOUNTAIN
MILITARY
TRAFFIC
SUNLIGHT
MACHINE
HELICOPTER
ELEPHANT
COMMUNITY","112305","2017-02-24 16:20:45","864"
"A3CWEIEY3TGJFX","cs_wg_v2_real4","3C8HJ7UOP7V12YMAF9J7N80UFHAMZG","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","5","25","1","DOORWAY","COMMUNITYX
FOOTBAX
STOMACX
HELICOPTER ...
MILITARY ...
DOORWA .......
","73913","2017-02-24 16:20:47","865"
"A1ZB2NY0F9QNP0","cs_wg_v2_real4","3MHW492WW0EKTEH0ECU422NYR64MVG","test","Memory","8","[0]","8","100","1",NULL,"HELICOPTER, BASKET, MOUNTAIN, MILITARY, FORTUNE, WEDDING, ELEPHANT, CHOCOLATE, COMMUNITY, DOORWAY, MACHINE, BOOKSHELF, TRAFFIC, LADDER
","209883","2017-02-24 16:21:17","866"
"A1Z0O5MC9DAE8C","cs_wg_v2_real4","39ZSFO5CA8XUFRMF6P77QOTY950UJV","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","5","70","1","HELICOPTER","UMBRELLA 5
LADDER 5
MILITARY 7
TRAFFIC 8
HELICOPTER","114036","2017-02-24 16:21:23","867"
"A2LQ33BQ8G259D","cs_wg_v2_real4","32EYX73OY0ABDF5SEUGGSFFPJMURUK","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","5","15","1","STOMACH","MILITARY
STOMACH
CHOCOLATE","197761","2017-02-24 16:21:30","868"
"A1GRPIBHW72HDU","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425RWJ","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","6","30","1","CHOCOLATE","O O T 
T C T
C H O C O T","104993","2017-02-24 16:21:34","869"
"AAKBYJD64R6K","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","25","1","fortune","umbrella, football, fortune, military, ladder, wedding, helicopter, elephant, sunlight,","83649","2017-02-24 16:21:50","870"
"AQV468FB908WI","cs_wg_v2_real4","3L2IS5HSFAJQYHD0LNZZJVAFIP5UNZ","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","1","60","0","BASKET","BASKET
FORTUNE
LADDER
CHOCOLATE
","57093","2017-02-24 16:21:55","871"
"AC5UD8N187QD6","cs_wg_v2_real4","3JW0YLFXRTHTDFBJ8O5NX283WHKWWR","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","6","60","1","bookshelf",,"100872","2017-02-24 16:21:59","872"
"A3CWEIEY3TGJFX","cs_wg_v2_real4","3C8HJ7UOP7V12YMAF9J7N80UFHAMZG","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","6","15","1","STRUCTURE","STOMACH..
STRUCTURE..","48807","2017-02-24 16:22:03","873"
"ADKKDK6P4MS1Z","cs_wg_v2_real4","3137ONMDKG63ZTZS8J7ZPTFFVPPEGU","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","5","30","0","doorway",,"57992","2017-02-24 16:22:05","874"
